Scenario,True_Emotion,Mapped_Emotion,Factor,Predicted_Emotion,Match,Top_Emotion_1,Score_1,Top_Emotion_2,Score_2,Top_Emotion_3,Score_3
You have no hope for a resolution to the ongoing dispute.,Anxiety,,External Factors,anger,False,anger,0.3963088989257812,sadness,0.2416546046733856,joy,0.2004145830869674
You are having an important job interview,Anxiety,,External Factors,joy,False,joy,0.5289276838302612,anger,0.2534448206424713,fear,0.204929381608963
"Emergency Room: This environment was created with the intention of eliciting worry in participants suffering mostly from worries related to health. You find yourself immersed in a hospital emergency waiting room. Other patients are nearby and display symptoms of sickness (coughing) or fatigue. One of them is wearing a disposable face mask. You hear sounds such as a mother crying after receiving bad news concerning her child, and a wife being told that nothing can be done to save her husband, etc. Other patients are called to see the doctor, but you are not called. At some point, doctors come into the waiting room and discuss a case while looking at you, but you cannot understand what they are saying.",Anxiety,,External Factors,fear,False,fear,0.7130818963050842,joy,0.1921415627002716,anger,0.0508712716400623
You are fearful of the upcoming presentation you have to deliver.,Anxiety,,Self-Imposed Pressure,fear,False,fear,0.4048012793064117,sadness,0.3897333741188049,joy,0.1987562179565429
You are overwhelmed by the workload and deadlines at your job.,Anxiety,,Self-Imposed Pressure,sadness,False,sadness,0.4698905348777771,anger,0.2769002616405487,fear,0.2038122862577438
You must succeed in completing your project on time.,Anxiety,,Self-Imposed Pressure,joy,False,joy,0.777099609375,fear,0.1971359103918075,anger,0.0165987946093082
You must perform well during the sports competition.,Anxiety,,Self-Imposed Pressure,joy,False,joy,0.5980566740036011,sadness,0.2013252079486847,fear,0.1990926563739776
You knew that you would have to make a difficult decision at some point.,Anxiety,,Self-Imposed Pressure,joy,False,joy,0.7096379995346069,sadness,0.147987350821495,anger,0.1107166185975074
"If you are not completely successful in negotiating, the deal may fall through.",Anxiety,,Self-Imposed Pressure,joy,False,joy,0.7027487754821777,sadness,0.2063580006361007,anger,0.0836044773459434
You are anxious about giving a public speech.,Anxiety,,Self-Imposed Pressure,fear,False,fear,0.7566602826118469,joy,0.1593414694070816,sadness,0.0486639477312564
You want to run away from the conflict in your family.,Anxiety,,Self-Imposed Pressure,sadness,False,sadness,0.4412215650081634,joy,0.2007442712783813,fear,0.2004818618297577
You regret not double-checking the address before leaving for an important job interview.,Anxiety,,Self-Imposed Pressure,fear,False,fear,0.4706193804740906,sadness,0.3833421170711517,joy,0.1397836208343505
You are afraid of others thinking poorly of your fashion choices.,Anxiety,,Self-Imposed Pressure,fear,False,fear,0.4886175990104675,sadness,0.3583317399024963,love,0.1330535560846328
You are having an argument with a friend,Anxiety,,Self-Imposed Pressure,anger,False,anger,0.6005816459655762,joy,0.3957591652870178,love,0.0019906430970877
"Student Room: The third environment, created for students, alludes to both academic difficulties and social isolation. You find yourself in your room, having to study for upcoming exams. Scattered unpaid bills are visible, suggesting financial difficulties. You hear voices coming from the hall, talking about a student who is failing out of the program. From another room, you hear your roommates planning a party to which you are not invited, and it might further disrupt your study time.",Anxiety,,Self-Imposed Pressure,sadness,False,sadness,0.8005800247192383,fear,0.1794220507144928,anger,0.0180780924856662
"When you have a test: Picture yourself sitting in a classroom, facing a challenging test that covers a significant portion of the course material. The pressure to perform well, the anticipation of the questions, and the need to recall and apply knowledge within a limited time frame can create anxiety and nervousness.",Anxiety,,Self-Imposed Pressure,joy,False,joy,0.406806617975235,fear,0.2923996150493622,sadness,0.2884928286075592
"When you think you might make a mistake: Imagine being in a situation where there is a possibility of making a mistake with potentially significant consequences. It could be performing a delicate surgical procedure, handling a fragile object, or making a critical decision that affects others. The fear of failure and the weight of responsibility can lead to heightened stress and caution.",Anxiety,,Self-Imposed Pressure,fear,False,fear,0.5936855673789978,joy,0.2016432285308838,sadness,0.2012887299060821
"When you have to start a new activity: Visualize joining a new club, starting a new job, or participating in a new sport or hobby for the first time. You are stepping into unfamiliar territory, meeting new people, and learning new skills. The combination of excitement, nervousness, and the need to adapt quickly to the new environment creates a mix of emotions.",Anxiety,,Self-Imposed Pressure,joy,False,joy,0.5133075714111328,sadness,0.2441591769456863,fear,0.2099709957838058
"When you volunteer to answer questions in class: Picture yourself in a classroom setting, where the teacher poses a question to the entire class, and you choose to raise your hand and volunteer to answer. The spotlight turns to you, and all eyes shift in your direction, waiting for your response. The mixture of anticipation, potential scrutiny, and the opportunity to contribute to the discussion can create a mix of excitement and nervousness.",Anxiety,,Self-Imposed Pressure,joy,False,joy,0.8722435832023621,fear,0.1217205896973609,surprise,0.0021285149268805
You have control over how you react to criticism from others.,Anxiety,,Personal Growth and Relationships,anger,False,anger,0.7457135319709778,joy,0.200868085026741,sadness,0.05104810744524
You believe you can change the dynamics of a strained relationship.,Anxiety,,Personal Growth and Relationships,joy,False,joy,0.6505563259124756,anger,0.2164362668991089,sadness,0.1296213567256927
You can make something productive out of your free time.,Anxiety,,Personal Growth and Relationships,joy,False,joy,0.7514351606369019,sadness,0.2168662101030349,anger,0.0166146345436573
You are not sure if you will get a promotion at work.,Anxiety,,Personal Growth and Relationships,fear,False,fear,0.4131229519844055,joy,0.4076524376869201,anger,0.1717268973588943
You do not want to face the confrontation with your neighbor.,Anxiety,,Personal Growth and Relationships,anger,False,anger,0.352935254573822,fear,0.2718708217144012,joy,0.1998424977064132
You want to give up on learning a new skill because it feels challenging.,Anxiety,,Personal Growth and Relationships,sadness,False,sadness,0.3595013320446014,fear,0.2265740931034088,joy,0.2057718336582183
You are having an argument with a friend having an emergency surgery,Anxiety,,Personal Growth and Relationships,fear,False,fear,0.4342550635337829,joy,0.2731106877326965,sadness,0.2097570896148681
"When you don't know what people think of you: Picture yourself in a social gathering or party, surrounded by people whose opinions and thoughts about you are unknown. You may feel uncertain about how you are perceived by others and what they truly think of you, creating a sense of self-consciousness and curiosity.",Anxiety,,Personal Growth and Relationships,sadness,False,sadness,0.5910210609436035,joy,0.2025301158428192,fear,0.2008478641510009
"When you are away from your parents: Envision yourself in a new environment, far away from the comforting presence of your parents or guardians. It could be your first day at college, moving to a new city for work, or embarking on a solo travel adventure. The absence of familiar support and guidance may evoke feelings of independence, excitement, and at the same time, a sense of vulnerability and adjustment.",Anxiety,,Personal Growth and Relationships,joy,False,joy,0.4742278158664703,fear,0.2790592312812805,love,0.1918592154979705
You are not being rational when jumping to conclusions.,Anxiety,,Uncertainty and Unknowns,anger,False,anger,0.4700816571712494,sadness,0.3040843605995178,joy,0.1940827816724777
You hope time passes by faster during a tedious task.,Anxiety,,Uncertainty and Unknowns,joy,False,joy,0.390291154384613,sadness,0.3391308188438415,anger,0.2577866911888122
You are not sure if you will get a promotion at work.,Anxiety,,Uncertainty and Unknowns,fear,False,fear,0.5984756946563721,joy,0.3900143504142761,anger,0.0063567236065864
You can have a favorable outcome in your job application.,Anxiety,,Uncertainty and Unknowns,joy,False,joy,0.7880119681358337,anger,0.2006247490644455,fear,0.0068438900634646
"When there is a change in routine: Visualize waking up to find out that your usual daily routine has been completely disrupted. Perhaps your usual mode of transportation is unavailable, or there is a sudden change in your work schedule or school timetable. The unexpected alteration forces you to adapt and make adjustments on the spot, leading to a sense of disorientation and the need to quickly readjust your plans.",Anxiety,,Uncertainty and Unknowns,joy,False,joy,0.3948069214820862,fear,0.3739484250545501,sadness,0.2260307818651199
"When you are not prepared: Imagine being given a task or responsibility without prior knowledge or preparation. It could be an impromptu presentation at work, an unplanned assignment in school, or a sudden request to lead a group discussion. The lack of preparation leaves you feeling unready and apprehensive about how well you will be able to perform in the given situation.",Anxiety,,Uncertainty and Unknowns,fear,False,fear,0.5013831853866577,sadness,0.2200043201446533,joy,0.2017966955900192
"When you go into a room full of people: Picture yourself entering a room filled with a large crowd of individuals, where everyone seems to know each other, but you are the outsider. The feeling of being surrounded by strangers, the potential for social interaction, and the need to navigate and establish connections in a new social setting can be both intimidating and exciting.",Anxiety,,Uncertainty and Unknowns,joy,False,joy,0.7992653846740723,fear,0.1908628940582275,anger,0.006240333430469
